Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x002ae7d0,HUDTriggerMissionCamBegin,HUDTriggerMissionCamBegin__FP14_zanim_cmd_hdr,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002aed40,StartImageRecorderParse,StartImageRecorderParse__FP5_zrdr,string-set,0.80,string-set: strings=4;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002af550,anon_fts_mission_LoadMissionMapVisibilities,LoadMissionMapVisibilities__25@unnamed@fts_mission_cpp@FP8CRdrFile,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002b1910,CValveSaveManager_dtor,__dt__17CValveSaveManagerFv,vtable-slot,0.75,vtable-slot: vtable CValveSaveManager slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002b2840,CMission_InitalizeTeamValves,InitalizeTeamValves__8CMissionFv,string-set&callgraph,0.80,string-set: strings=2;order=between;callees=none | callgraph: callgraph round 3; key=pair; |K|=3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x002b3650,CftsPlayer_CmdParseIsPlayerNode,CmdParseIsPlayerNode__10CftsPlayerFP5_zrdr,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002b3930,CftsPlayer_RegisterAnimCommands,RegisterAnimCommands__10CftsPlayerFv,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 152 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002b6d00,C2DMessage_Q_SetBkgColor,SetBkgColor__12C2DMessage_QFfff,hash+callees,0.95,"hash+callees: fingerprint hash+callees, 96 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002b7720,C2DMessageString_SetString,SetString__16C2DMessageStringFPCc,vtable-slot,0.75,vtable-slot: vtable C2DMessageString slot 26; fixed points 19:24..27:32; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002ba040,VoterPacketHandler,VoterPacketHandler__FiiiPv,string-set,0.80,string-set: strings=1;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002ba660,SendWeaponPUMessage,SendWeaponPUMessage__FUsUsP6CPnt3DP5CQuat,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002bb7f0,ZAnimNetworkPacketHandler,ZAnimNetworkPacketHandler__FiiiPv,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002bbaf0,NetSendPushBlend,NetSendPushBlend__FUiiib,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002bbbd0,HitPacketHandler,HitPacketHandler__FiiiPv,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002bc080,zDoClientLeavesCallback,zDoClientLeavesCallback__Fi,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002be150,CZSealState_IncrementalUpdateRemoteSeal,IncrementalUpdateRemoteSeal__11CZSealStateFiii,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002bf2c0,CZSealState_zNetRegisterSeal,zNetRegisterSeal__11CZSealStateFv,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c05e0,CZGameState_CreateLocalGame,CreateLocalGame__11CZGameStateFP9CZNetGame,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c1120,CZGameState_zNetRegisterGame,zNetRegisterGame__11CZGameStateFv,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c1510,CZGrenadeState_CreateLocalGrenade,CreateLocalGrenade__14CZGrenadeStateFP12CZProjectile,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 3 accesses, ratio 0.96 + callees",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x002c15e0,CZGrenadeState_RemoteGrenadeDeletionCallback,RemoteGrenadeDeletionCallback__14CZGrenadeStateFii,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 3 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x002c1850,CZGrenadeState_zNetRegisterGrenade,zNetRegisterGrenade__14CZGrenadeStateFv,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c1f10,CZBombState_HandleBombStateRequest,HandleBombStateRequest__11CZBombStateFiUcP6CPnt3D,positional,0.80,positional: B; image-wide; keypeers=1/1; ratio=0.97; gap=2,demo_symbol_renames_7b.csv; research/45,2026-09-24
0x002c2260,CZBombState_CreateLocalBomb,CreateLocalBomb__11CZBombStateFv,string-set,0.80,string-set: strings=2;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c2590,CZBombState_RemoteBombCreationCallback,RemoteBombCreationCallback__11CZBombStateFii,string-set&callgraph,0.80,string-set: strings=3;order=between;callees=none | callgraph: callgraph round 8; key=callee; |K|=1; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x002c26e0,CZBombState_zNetRegisterBomb,zNetRegisterBomb__11CZBombStateFv,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c5a10,CZPersonaState_zNetRegisterPersona,zNetRegisterPersona__14CZPersonaStateFv,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c6670,CCtrlrConfigs_local798_ReadBtnName,ReadBtnName__Q213CCtrlrConfigs23_$798fts_controller_cppFPCc,string-set,0.80,string-set: strings=4;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002c7640,CMissionCam_Set,Set__11CMissionCamFPCcPCcPCcPCcPCcPCcPCc,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002ca330,UIDeletePatch,UIDeletePatch,ui-binding-derived,0.80,ui-binding-derived: derived from the command string DeletePatch; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002ca340,UIDownloadPatch,UIDownloadPatch,ui-binding-derived,0.80,ui-binding-derived: derived from the command string DownloadPatch; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002cc670,UIDNASAuthenticate,UIDNASAuthenticate,ui-binding-derived,0.80,ui-binding-derived: derived from the command string DNASAuthenticate; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002ce9e0,CGame_Tick,Tick__5CGameFf,vtable-slot&callgraph,0.80,vtable-slot: vtable CGame|COurGame slot 5|5; fixed points 1:1..end|start..end; ratio=0.95 | callgraph: callgraph round 1; key=callee; |K|=1; order=between,"demo_symbol_renames_7c.csv; research/51, research/60 | demo_symbol_renames_callgraph.csv; research/52",2026-09-24
0x002ced10,CGame_dtor,__dt__5CGameFv,vtable-slot,0.75,vtable-slot: vtable CGame slot 0; fixed points start..1:1; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002cf690,CGameStateChangeCmd_Release,Release__19CGameStateChangeCmdFP19CGameStateChangeCmd,exact,1.00,"exact: fingerprint exact, 100 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002cf700,CGameStateChangeCmd_Acquire,Acquire__19CGameStateChangeCmdFUiP10CGameStateUi,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.90",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x002d0330,CGame_StopEngine,StopEngine__5CGameFv,vtable-slot,0.75,vtable-slot: vtable CGame slot 4; fixed points 1:1..end; ratio=0.98,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002d0410,CGame_StartEngine,StartEngine__5CGameFv,vtable-slot,0.75,vtable-slot: vtable CGame slot 3; fixed points 1:1..end; ratio=0.81,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002d1060,CGNode_dtor,__dt__6CGNodeFv,vtable-slot,0.75,vtable-slot: vtable CGNode slot 0; fixed points start..end; ratio=0.90,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002d1300,CGEdge_dtor,__dt__6CGEdgeFv,vtable-slot,0.75,vtable-slot: vtable CGEdge slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002d3030,zdb_CGrid_NodeGetIntersectBatch,NodeGetIntersectBatch__Q23zdb5CGridFPQ23zdb5CNodePPQ23zdb11DiIntersecti,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=5+5; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002d3cf0,zdb_CGrid_GetIntersectBatch,GetIntersectBatch__Q23zdb5CGridFPPQ23zdb11DiIntersecti,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002d5420,zdb_CGrid_Read,Read__Q23zdb5CGridFRQ23zdb9CSaveLoad,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002d5c80,zdb_CGrid_Create,Create__Q23zdb5CGridFPQ23zdb6CWorldPCQ23zdb15tag_GRID_PARAMS,string-set,0.80,string-set: strings=1;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002d7030,zdb_CGrid_addOrderedCellAtom,addOrderedCellAtom__Q23zdb5CGridFiib,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002d78a0,zdb_CGrid_gridGetAtomBasePtr,gridGetAtomBasePtr__Q23zdb5CGridFii,exact,1.00,"exact: fingerprint exact, 88 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002d7f30,zdb_CClutterAnimManager_RegisterEffector,RegisterEffector__Q23zdb19CClutterAnimManagerFPCvPC6CPnt3DfPC6CPnt3D,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 10 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x002d8c60,zdb_CClutterAnim_TickForce,TickForce__Q23zdb12CClutterAnimFP6CPnt3DP6CPnt3Dff,callgraph,0.80,callgraph: callgraph round 1; key=pair; |K|=3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002d94b0,zdb_CClutter_Read,Read__Q23zdb8CClutterFPQ23zar4CZAR,string-set,0.80,string-set: strings=2;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002dc210,zdb_CDI_Read,Read__Q23zdb3CDIFRQ23zdb9CSaveLoad,vtable-slot,0.75,vtable-slot: vtable CDIDummy|zdb::CDIBBox|zdb::CDIPoly slot 5|5|5; fixed points start..end|start..end|start..end; ratio=0.98,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dc380,zdb_CDI_Free,Free__Q23zdb3CDIFv,vtable-slot,0.75,vtable-slot: vtable CDIDummy|zdb::CDI|zdb::CDIBBox|zdb::CDIPoly slot 2|2|2|2; fixed points start..end|start..end|start..end|start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dc400,zdb_CDI_Allocate,Allocate__Q23zdb3CDIFi,vtable-slot,0.75,vtable-slot: vtable CDIDummy|zdb::CDI|zdb::CDIBBox|zdb::CDIPoly slot 1|1|1|1; fixed points start..end|start..end|start..end|start..end; ratio=0.95,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dc450,zdb_CDI_dtor,__dt__Q23zdb3CDIFv,vtable-slot,0.75,vtable-slot: vtable zdb::CDI slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dcda0,zdb_CDIBBox_GetIntersect,GetIntersect__Q23zdb7CDIBBoxFPQ23zdb11DiIntersect,vtable-slot,0.75,vtable-slot: vtable zdb::CDIBBox slot 3; fixed points start..end; ratio=0.93,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dd030,zdb_CDI_SetEdgeVecsAndNorm,SetEdgeVecsAndNorm__Q23zdb3CDIFv,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002dd150,zdb_CDIPoly_GetIntersect,GetIntersect__Q23zdb7CDIPolyFPQ23zdb11DiIntersect,vtable-slot,0.75,vtable-slot: vtable zdb::CDIPoly slot 3; fixed points start..end; ratio=0.62,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dd4d0,zdb_CDI_GetEdgeIntersects,GetEdgeIntersects__Q23zdb3CDIFP6CPnt3DP6CPnt3DP6CPnt3D,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002dd8e0,zdb_CDIPoly_GetAltitude,GetAltitude__Q23zdb7CDIPolyFPQ23zdb11DiIntersect,vtable-slot,0.75,vtable-slot: vtable zdb::CDIPoly slot 4; fixed points start..end; ratio=0.70,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002ddab0,zdb_CDIBBox_dtor,__dt__Q23zdb7CDIBBoxFv,vtable-slot,0.75,vtable-slot: vtable zdb::CDIBBox slot 0; fixed points start..end; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002ddb70,zdb_CDIPoly_dtor,__dt__Q23zdb7CDIPolyFv,vtable-slot,0.75,vtable-slot: vtable zdb::CDIPoly slot 0; fixed points start..end; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002dde40,CMaterialExArray_ReadMaterials,ReadMaterials__16CMaterialExArrayFP8CRdrFile,string-set,0.80,string-set: strings=19;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002de4b0,CMaterialExArray_CreateDefaultMaterials,CreateDefaultMaterials__16CMaterialExArrayFv,string-set,0.80,string-set: strings=2;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002df160,zdb_CCircleClip_CircleSegmentClip,CircleSegmentClip__Q23zdb11CCircleClipFP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4DP6CPnt4D,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 45 accesses, ratio 0.96",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x002df560,CZOnlineLobby_SyncGameClock,SyncGameClock__13CZOnlineLobbyFi,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e3790,CZOnlineLobby_JoinRoom,JoinRoom__13CZOnlineLobbyFPCc,string-set,0.80,string-set: strings=2;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e6f50,cbGetClanInvitationsSent,cbGetClanInvitationsSent__F15MediusErrorCode15MediusErrorCode15MediusErrorCodeP36MediusGetClanInvitationsSentResponse,string-set,0.80,string-set: strings=1;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e7450,CZOnlineLobby_RemovePlayerFromClan,RemovePlayerFromClan__13CZOnlineLobbyFPCc,string-set,0.80,string-set: strings=2;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e7600,CZOnlineLobby_InvitePlayerToClan,InvitePlayerToClan__13CZOnlineLobbyFPCc,string-set,0.80,string-set: strings=3;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e7850,cbInvitePlayerToClanGetID,cbInvitePlayerToClanGetID__FiiiP26MediusAccountGetIDResponse,string-set,0.80,string-set: strings=2;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e7d70,CZOnlineLobby_UpdateClanStats,UpdateClanStats__13CZOnlineLobbyFv,string-set,0.80,string-set: strings=2;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002e8bd0,cbGetMyClans,cbGetMyClans__F15MediusErrorCode15MediusErrorCode15MediusErrorCodeP24MediusGetMyClansResponse,string-set,0.80,string-set: strings=3;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002eda60,JoinGameStateHandler,JoinGameStateHandler__FQ213CZOnlineLobby16LOBBY_STATE_FLAG,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 3 accesses, ratio 0.87 + callees + prologue",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x002edda0,CreateNewGameStateHandler,CreateNewGameStateHandler__FQ213CZOnlineLobby16LOBBY_STATE_FLAG,string-set,0.80,string-set: strings=4;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002ee090,cbCreateGame,cbCreateGame__FiiiP24MediusCreateGameResponse,string-set,0.80,string-set: strings=2;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002ee3a0,cbJoinRoom,cbJoinRoom__FiiiP25MediusJoinChannelResponse,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 19 accesses, ratio 0.94",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x002ee830,SessionBeginStateHandler,SessionBeginStateHandler__FQ213CZOnlineLobby16LOBBY_STATE_FLAG,string-set,0.80,string-set: strings=1;order=anchors-out-of-order;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002efa90,LobbyServerConnectStateHandler,LobbyServerConnectStateHandler__FQ213CZOnlineLobby16LOBBY_STATE_FLAG,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 16 accesses, ratio 0.87",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x002f56b0,Metrowerks_cdeque_swap,"swap__Q210Metrowerks34cdeque<PCv,Q23std14allocator<PCv>>FRQ210Metrowerks34cdeque<PCv,Q23std14allocator<PCv>>",exact,1.00,"exact: fingerprint exact, 80 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002f9220,DoJoinRandomGame,DoJoinRandomGame__Fv,string-set,0.80,string-set: strings=2;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x002fb080,UIGetServerList,UIGetServerList,ui-binding-derived,0.80,ui-binding-derived: derived from the command string GetServerList; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002fdf60,AuxInitNetwork,AuxInitNetwork__Fv,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 18 accesses, ratio 0.95",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x00306670,zMath_Init,zMath_Init__Fv,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003067b0,CQuat_Exp,Exp__5CQuatFPC6CPnt3D,callgraph,0.80,callgraph: callgraph round 1; key=pair; |K|=4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00306890,CQuat_SlerpFaster,SlerpFaster__5CQuatCFPC5CQuatfP5CQuat,offset-multiset&callgraph,0.80,"offset-multiset: offset multiset unique both sides, 43 accesses, ratio 0.99 | callgraph: callgraph round 1; key=callee+pair; |K|=2+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00306ae0,CQuat_Slerp,Slerp__5CQuatCFPC5CQuatfP5CQuat,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=4+4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00306d40,CQuat_Align,Align__5CQuatFRC6CPnt3DRC6CPnt3D,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00306fd0,CQuat_Apply,Apply__5CQuatCFPC6CPnt3DP6CPnt3Di,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.95 | callgraph: callgraph round 2; key=caller+pair; |K|=6+6; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
